"taxnum","case_num","charge","case_value","disposition"
"934311",NA,NA,NA,NA
"973204",NA,NA,NA,NA
"970968",NA,NA,NA,NA
"954468","2016-16549","AFTER BECOMING AWARE OF ALLEGATIONS OF A CRIMINAL NATURE AGAINST HIM, FAILED TO NOTIFY THE INTERNAL AFFAIRS BUREAU.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"954468","2016-16549","WRONGFULLY UTILIZED A DEPARTMENT COMPUTER DATABASE TO MAKE AN INQUIRY UNRELATED TO THE OFFICIAL BUSINESS OF THE DEPARTMENT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"970373",NA,NA,NA,NA
"964866",NA,NA,NA,NA
"934693",NA,NA,NA,NA
"956372",NA,NA,NA,NA
"967409",NA,NA,NA,NA
"970374",NA,NA,NA,NA
"948594",NA,NA,NA,NA
"946722",NA,NA,NA,NA
"961487",NA,NA,NA,NA
"967410",NA,NA,NA,NA
"959447",NA,NA,NA,NA
"954469",NA,NA,NA,NA
"968921",NA,NA,NA,NA
"949974",NA,NA,NA,NA
"968922",NA,NA,NA,NA
"960135",NA,NA,NA,NA
"954470",NA,NA,NA,NA
"966421",NA,NA,NA,NA
"910594",NA,NA,NA,NA
"970375",NA,NA,NA,NA
"968215",NA,NA,NA,NA
"941325",NA,NA,NA,NA
"968923",NA,NA,NA,NA
"946723","2019-20358","ON APPROXIMATELY SIX (6) OCCASIONS, WRONGFULLY CONDUCTED PERSONAL BUSINESS AND WRONGFULLY USED DEPARTMENT EQUIPMENT, TO WIT: A DEPARTMENT VEHICLE, FOR A NON-DEPARTMENT PURPOSE OR NON-CITY PURPOSE DURING HIS SCHEDULED TOUR.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"946723","2019-20358","ON APPROXIMATELY SIX (6) OCCASIONS, WHILE ON DUTY, INCLUDING DURING OVERTIME PERIODS, WAS ABSENT FROM HIS ASSIGNMENT WITHOUT PERMISSION OR POLICE NECESSITY.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"946723","2019-20358","ON APPROXIMATELY SIX (6) OCCASIONS, WHILE ON-DUTY, FAILED TO MAKE REQUIRED ENTRIES IN THE COMMAND/MOVEMENT LOG AS TO HIS MOVEMENTS DURING HIS TOURS.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"946723","2019-20358","ON APPROXIMATELY FOUR (4) OCCASIONS, WHILE ON-DUTY OPERATED A DEPARTMENT VEHICLE WITH ITS TURRET LIGHTS ACTIVATED WITHOUT POLICE NECESSITY.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"946723","2019-20358","ON APPROXIMATELY TWO (2) OCCASIONS, WRONGFULLY MADE OR CAUSED TO BE MADE INACCURATE ENTRIES IN DEPARTMENT RECORDS.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"946723","2019-20358","ON APPROXIMATELY FOUR (4) OCCASIONS, WRONGFULLY TRANSPORTED A CIVILIAN IN A DEPARTMENT CAR WITHOUT SUPERVISORY PERMISSION.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, FORFEITURE OF TIME/LEAVE BALANCES, RESTITUTION&nbsp;<i>($343)</i>, VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"962203",NA,NA,NA,NA
"939850",NA,NA,NA,NA
"941326",NA,NA,NA,NA
"967411",NA,NA,NA,NA
"934375",NA,NA,NA,NA
"942931",NA,NA,NA,NA
"949975",NA,NA,NA,NA
"937952",NA,NA,NA,NA
"962204",NA,NA,NA,NA
"943809",NA,NA,NA,NA
"946724",NA,NA,NA,NA
"971789",NA,NA,NA,NA
"963840",NA,NA,NA,NA
"958210",NA,NA,NA,NA
"951469",NA,NA,NA,NA
"958226",NA,NA,NA,NA
"973205",NA,NA,NA,NA
"951483",NA,NA,NA,NA
"936106",NA,NA,NA,NA
"934376",NA,NA,NA,NA
"929498","2010-3048","COMPUTER MISUSE","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"929498","2010-3048","CRIMINAL ASSOCIATION","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"929498","2010-3048","WRONGFULLY ENGAGED IN A TELEPHONE CONVERSATION WITH A PERSON INCARCERATED ADVISING  OPTIONS AND RIGHTS REGARDING LEGAL REPRESENTATION AS WELL AS THE POSSIBLE METHODS OF IDENTIFYING HIM AS THE PERPETRATOR.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"960138",NA,NA,NA,NA
"936107",NA,NA,NA,NA
"971790",NA,NA,NA,NA
"962915",NA,NA,NA,NA
"944308",NA,NA,NA,NA
"972433",NA,NA,NA,NA
"962206",NA,NA,NA,NA
"966929",NA,NA,NA,NA
"956373",NA,NA,NA,NA
"962207",NA,NA,NA,NA
"964868",NA,NA,NA,NA
"960140",NA,NA,NA,NA
"963841",NA,NA,NA,NA
"945462",NA,NA,NA,NA
"948297",NA,NA,NA,NA
"964364",NA,NA,NA,NA
"971791",NA,NA,NA,NA
"941329",NA,NA,NA,NA
"961603",NA,NA,NA,NA
"970376",NA,NA,NA,NA
"967484",NA,NA,NA,NA
"965649",NA,NA,NA,NA
"967412",NA,NA,NA,NA
"971792",NA,NA,NA,NA
"962896",NA,NA,NA,NA
"961604",NA,NA,NA,NA
"970970",NA,NA,NA,NA
"969467",NA,NA,NA,NA
"961605",NA,NA,NA,NA
"966422",NA,NA,NA,NA
"964869",NA,NA,NA,NA
"956374",NA,NA,NA,NA
"969468",NA,NA,NA,NA
"967743",NA,NA,NA,NA
"967413",NA,NA,NA,NA
"946725",NA,NA,NA,NA
"935427",NA,NA,NA,NA
"968216",NA,NA,NA,NA
"953623",NA,NA,NA,NA
"942793","2015-13325","WRONGFULLY AND WITHOUT JUST CAUSE ABSENT FROM HER RESIDENCE WITHOUT PERMISSION OF SAID OFFICER's DISTRICT SURGEON AND/OR THE MEDICAL DIVISION SICK DESK SUPERVISOR.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"942793","2018-19055","Failed to conduct an investigation. \r\nFailed to prepare required reports.","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"942793","2019-20413","Off-post.","Case: 3, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"972501",NA,NA,NA,NA
"937953",NA,NA,NA,NA
"951484",NA,NA,NA,NA
"963359",NA,NA,NA,NA
"949977",NA,NA,NA,NA
"962916",NA,NA,NA,NA
"970377",NA,NA,NA,NA
"949978",NA,NA,NA,NA
"933598",NA,NA,NA,NA
"963842",NA,NA,NA,NA
"942932",NA,NA,NA,NA
"969469",NA,NA,NA,NA
"942933",NA,NA,NA,NA
"964365",NA,NA,NA,NA
"970971",NA,NA,NA,NA
"942934",NA,NA,NA,NA
"936579",NA,NA,NA,NA
"958228",NA,NA,NA,NA
"936109",NA,NA,NA,NA
"963736",NA,NA,NA,NA
"961606",NA,NA,NA,NA
"939851",NA,NA,NA,NA
"967744",NA,NA,NA,NA
"965922",NA,NA,NA,NA
"966932",NA,NA,NA,NA
"963843",NA,NA,NA,NA
"968217",NA,NA,NA,NA
"939852",NA,NA,NA,NA
"960141",NA,NA,NA,NA
"971793",NA,NA,NA,NA
"940952",NA,NA,NA,NA
"948597",NA,NA,NA,NA
"957320",NA,NA,NA,NA
"956376",NA,NA,NA,NA
"948598",NA,NA,NA,NA
"969470",NA,NA,NA,NA
"954471","2021-23827","Made computer inquiries unrelated to official Department business.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","PLEADED GUILTY"
"954471","2021-23827","Made computer inquiries unrelated to official Department business.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","PLEADED GUILTY"
"949979",NA,NA,NA,NA
"940929",NA,NA,NA,NA
"910972",NA,NA,NA,NA
"951485",NA,NA,NA,NA
"918680",NA,NA,NA,NA
"931844",NA,NA,NA,NA
"953624",NA,NA,NA,NA
"964366",NA,NA,NA,NA
"961607",NA,NA,NA,NA
"970972",NA,NA,NA,NA
"969471",NA,NA,NA,NA
"971307",NA,NA,NA,NA
"962209",NA,NA,NA,NA
"945463",NA,NA,NA,NA
"937955",NA,NA,NA,NA
"970378",NA,NA,NA,NA
"927837",NA,NA,NA,NA
"952390","2020-22811","Failed to safeguard a prisoner resulting is loss","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(12 day(s) )","GUILTY"
"952390","2020-22811","Failed to activate their body-worn camera.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(12 day(s) )","GUILTY"
"973206",NA,NA,NA,NA
"947967",NA,NA,NA,NA
"937954",NA,NA,NA,NA
"932242",NA,NA,NA,NA
"967415",NA,NA,NA,NA
"953625",NA,NA,NA,NA
"926486",NA,NA,NA,NA
"971308",NA,NA,NA,NA
"937956",NA,NA,NA,NA
"961608",NA,NA,NA,NA
"968218",NA,NA,NA,NA
"940924","2016-15557","WHILE ON-DUTY WRONGFULLY USED UNJUSTIFIED FORCE AGAINST A PERSON KNOWN TO THE DEPARTMENT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"940924","2016-15557","WHILE ON-DUTY FAILED TO RENDER REASONABLE AID TO A SICK OR INJURED PERSON.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"940924","2017-17406","FAILED TO FOLLOW DEPARTMENT PROCEDURES IN THE HANDLING OF POTENTIAL EVIDENCE FOR A SEX CRIME INVESTIGATION.","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"940924","2017-17406","HAVING BECOME AWARE OF AN ALLEGATION OF MISCONDUCT, WRONGFULLY FAILED TO REPORT SAID ALLEGATION TO THE INTERNAL AFFAIRS BUREAU AS REQUIRED.","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"940924","2021-23706","Made computer inquiries unrelated to official Department business.","Case: 3, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"949981",NA,NA,NA,NA
"921908",NA,NA,NA,NA
"953626",NA,NA,NA,NA
"964870",NA,NA,NA,NA
"918681",NA,NA,NA,NA
"969472",NA,NA,NA,NA
"968926",NA,NA,NA,NA
"937957",NA,NA,NA,NA
"971794",NA,NA,NA,NA
"971309",NA,NA,NA,NA
"954472","2017-18011","ON DUTY,  ABUSED HIS AUTHORITY AS A MEMBER OF THE NEW YORK CITY POLICE DEPARTMENT, IN THAT HE DID NOT OBTAIN MEDICAL TREATMENT FOR A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"954472","2017-18011","ON DUTY, WRONGFULLY USED FORCE, IN THAT HE USED PHYSICAL FORCE, NAMELY STRUCK A PERSON KNOWN TO THE DEPARTMENT ABOUT THE FACE, WITHOUT POLICE NECESSITY","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"881600",NA,NA,NA,NA
"968927",NA,NA,NA,NA
"912873",NA,NA,NA,NA
"931516",NA,NA,NA,NA
"949982",NA,NA,NA,NA
"960144",NA,NA,NA,NA
"963360",NA,NA,NA,NA
"929599",NA,NA,NA,NA
"939853",NA,NA,NA,NA
"929600",NA,NA,NA,NA
"970379",NA,NA,NA,NA
"936113",NA,NA,NA,NA
"949983","2015-14533","DID WRONGFULLY FAIL TO MAKE REQUIRED ACTIVITY LOG ENTRIES REGARDING HER WHEREABOUTS AND ACTIVITIES DURING SCHEDULED TOUR OF DUTY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"949983","2015-14533","DID WRONGFULLY CREATE AND SEND AN OFFICIAL DOCUMENT SHE MISREPRESENTED TO CCRB WHICH WAS INACCURATE.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"924874",NA,NA,NA,NA
"941330",NA,NA,NA,NA
"957618",NA,NA,NA,NA
"942935",NA,NA,NA,NA
"948599",NA,NA,NA,NA
"939773","2010-388","WHILE OFF DUTY FAILED TO REPORT SAID INCIDENT TO MEMBER'S COMMANDING OFFICER .","Case: 1, Penalty: REPRI","GUILTY"
"937958","2021-23629","Made computer inquiries unrelated to official Department business.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"937958","2021-23629","Wrongfully disseminated confidential Department information.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"937958","2021-23629","Made computer inquiries unrelated to official Department business.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"954473",NA,NA,NA,NA
"960145",NA,NA,NA,NA
"949984",NA,NA,NA,NA
"958230",NA,NA,NA,NA
"927840",NA,NA,NA,NA
"968928",NA,NA,NA,NA
"927841",NA,NA,NA,NA
"958231",NA,NA,NA,NA
"955972",NA,NA,NA,NA
"953627",NA,NA,NA,NA
"941260",NA,NA,NA,NA
"937960",NA,NA,NA,NA
"953628",NA,NA,NA,NA
"913912",NA,NA,NA,NA
"942936",NA,NA,NA,NA
"921113",NA,NA,NA,NA
"937856","2016-15143","WHILE ON-DUTY, WAS INVOLVED IN A PHYSICAL ALTERCATION WITH ANOTHER MEMBER OF THE SERVICE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"937856","2016-15143","WRONGFULLY FAILED TO REPORT ALLEGATION OF MISCONDUCT TO THE INTERNAL AFFAIRS BUREAU.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"937856","2016-15143","MADE INACCURATE ENTRIES IN A DEPARTMENT RECORD RELATING TO AN INJURY TO A MEMBER OF THE SERVICE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"937856","2016-15143","PROVIDED INACCURATE, INCOMPLETE, OR MISLEADING STATEMENTS TO A SUPERVISING MEMBER OF THE SERVICE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"951488",NA,NA,NA,NA
"959450",NA,NA,NA,NA
"926489",NA,NA,NA,NA
"924876",NA,NA,NA,NA
"941331",NA,NA,NA,NA
"942937",NA,NA,NA,NA
"936114",NA,NA,NA,NA
"970969",NA,NA,NA,NA
"971796",NA,NA,NA,NA
"932789",NA,NA,NA,NA
"957625",NA,NA,NA,NA
"898892",NA,NA,NA,NA
"966424",NA,NA,NA,NA
"946729",NA,NA,NA,NA
"954475",NA,NA,NA,NA
"921911",NA,NA,NA,NA
"959451",NA,NA,NA,NA
"937962",NA,NA,NA,NA
"942938",NA,NA,NA,NA
"958232",NA,NA,NA,NA
"903058",NA,NA,NA,NA
"948286",NA,NA,NA,NA
"944311",NA,NA,NA,NA
"957322",NA,NA,NA,NA
"968219",NA,NA,NA,NA
"932244",NA,NA,NA,NA
"963361",NA,NA,NA,NA
"936064",NA,NA,NA,NA
"964367",NA,NA,NA,NA
"964368",NA,NA,NA,NA
"942939",NA,NA,NA,NA
"964369",NA,NA,NA,NA
"960108",NA,NA,NA,NA
"952393",NA,NA,NA,NA
"947968",NA,NA,NA,NA
"944312","2018-19691","FAILED TO COMPLY WITH STOP PROCEDURES IN THAT HE DID NOT NOTIFY THE DISPATCHER ABOUT THE STOP, ALLOWED A SEARCH OF AN INDIVIDUAL’S PROPERTY TO BE CONDUCTED WITHOUT CONSENT, FAILED TO MAKE ACTIVITY LOG ENTRIES DOCUMENTING THE STOP, AND DID NOT PROVIDE AN EXPLANATION FOR THE STOP.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"944312","2018-19691","WAS DISCOURTEOUS TOWARDS A CIVILIAN IN THAT HE USED PROFANITY WHEN ADDRESSING SAID CIVILIAN DURING A STOP.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"944312","2018-19691","MADE INACCURATE AND MISLEADING STATEMENTS TO THE INTERNAL AFFAIRS BUREAU COMMAND CENTER WHEN PROVIDING DETAILS ABOUT A STOP HE HAD CONDUCTED.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"952394",NA,NA,NA,NA
"929603",NA,NA,NA,NA
"933350",NA,NA,NA,NA
"940953",NA,NA,NA,NA
"972502",NA,NA,NA,NA
"936116","2014-11569","WHILE ON-DUTY, WRONGFULLY ENTERED PREMISES WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(3 day(s) )","GUILTY"
"960146","2018-19121","while on-duty, during an integrity test, failed to prepare a Domestic Incident Report.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"960146","2018-19121","while on-duty, failed or neglected to make required entries in his Activity Log.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"960146","2018-19121","while on-duty,  made inaccurate or incomplete statements during official Department interviews.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"939854",NA,NA,NA,NA
"970381",NA,NA,NA,NA
"963362",NA,NA,NA,NA
"973207",NA,NA,NA,NA
"957324",NA,NA,NA,NA
"957325",NA,NA,NA,NA
"970382",NA,NA,NA,NA
"973208",NA,NA,NA,NA
"960147","2021-24157","engaged in a physical altercation.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"944314","2014-12511","FAILED TO PROPERLY MAINTAIN HIS ACTIVITY LOG.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","FAILED TO ATTEND ROLL CALL.  FAILED TO REPORT TO ANY SUPERVISOR PRIOR TO LEAVING COMMAND.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","UNAUTHORIZED DUTY EQUIPMENT, TO WIT:  AN UNAUTHORIZED DUTY BELT.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","FAILED TO CARRY REQUIRED EQUIPMENT.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","WENT ON MEAL WITHOUT PERMISSION FROM A SUPERVISOR.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","PROVIDED INACCURATE STATEMENTS AT A DEPARTMENT INTERVIEW.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","UTILIZED HIS PERSONAL VEHICLE WHILE ON-DUTY AND IN UNIFORM WITHOUT PERMISSION FROM A SUPERVISOR.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","WHILE ON DUTY, WAS ON MEAL WITHOUT PERMISSION FROM A SUPERVISOR.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","WHILE ON DUTY, PROVIDED INACCURATE STATEMENTS AT A DEPARTMENT INTERVIEW.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"944314","2014-12511","UTILIZED HIS PERSONAL VEHICLE WHILE ON DUTY AND WHILE IN UNIFORM WITHOUT THE PERMISSION OR AUTHORITY OF A SUPERVISOR OR FOR POLICE NECESSITY.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(11 day(s) )</i>, VACATION DAYS&nbsp;<i>(29 day(s) )","GUILTY"
"960148",NA,NA,NA,NA
"973209",NA,NA,NA,NA
"960149",NA,NA,NA,NA
"963363",NA,NA,NA,NA
"927846",NA,NA,NA,NA
"964871",NA,NA,NA,NA
"949986",NA,NA,NA,NA
"942801",NA,NA,NA,NA
"941332",NA,NA,NA,NA
"946731","2016-16823","FAILED AND NEGLECTED TO PROPERLY PROCESS AND VOUCHER PURPORTED LOST PROPERTY RECEIVED FROM A PERSON KNOWN TO THE DEPARTMENT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","PLEADED GUILTY"
"946731","2016-16823","IMPROPERLY GAVE PURPORTED LOST PROPERTY TO AN UNLAWFUL OWNER OF SAID PROPERTY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","PLEADED GUILTY"
"948601",NA,NA,NA,NA
"964370",NA,NA,NA,NA
"917217",NA,NA,NA,NA
"965650",NA,NA,NA,NA
"963844",NA,NA,NA,NA
"931518",NA,NA,NA,NA
"946798",NA,NA,NA,NA
"964872",NA,NA,NA,NA
"965714",NA,NA,NA,NA
"942940",NA,NA,NA,NA
"960139",NA,NA,NA,NA
"939855",NA,NA,NA,NA
"941333",NA,NA,NA,NA
"963845",NA,NA,NA,NA
"952395",NA,NA,NA,NA
"944970",NA,NA,NA,NA
"936117",NA,NA,NA,NA
"959452",NA,NA,NA,NA
"956377",NA,NA,NA,NA
"956378",NA,NA,NA,NA
"905674",NA,NA,NA,NA
"941334",NA,NA,NA,NA
"954476",NA,NA,NA,NA
"919986",NA,NA,NA,NA
"957326",NA,NA,NA,NA
"952396",NA,NA,NA,NA
"944315",NA,NA,NA,NA
"951489",NA,NA,NA,NA
"948603",NA,NA,NA,NA
"945010",NA,NA,NA,NA
"936118",NA,NA,NA,NA
"971310",NA,NA,NA,NA
"939856",NA,NA,NA,NA
"960150",NA,NA,NA,NA
"952397",NA,NA,NA,NA
"949988",NA,NA,NA,NA
"954477",NA,NA,NA,NA
"967745",NA,NA,NA,NA
"961609",NA,NA,NA,NA
"951490",NA,NA,NA,NA
"929605",NA,NA,NA,NA
"973210",NA,NA,NA,NA
"973211",NA,NA,NA,NA
"944981",NA,NA,NA,NA
"944316",NA,NA,NA,NA
"933789","2017-17665","WRONGFULLY SUBMITTED A LETTER REQUESTING AN ACCOMMODATION FOR A PROMOTION EXAM TO THE NEW YORK CITY DEPARTMENT OF CITY WIDE ADMINISTRATIVE SERVICES (DCAS), WIHICH SAID DETECTIVE KNEW CONTAINED A FALSE STATEMENT OR FALSE INFORMATION, AND KNOWING IT WILL BE FILED WITH, REGISTERED OR RECORDED IN OR OTHERWISE BECOME A PART OF THE RECORDS OF DCAS.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","GUILTY"
"933789","2017-17665","MADE FALSE AND MISLEADING STATEMENTS DURING TWO OFFICIAL DEPARTMENT INTERVIEWS CONDUCTED IN REGARD TO RELIGIOUS ACCOMMODATION LETTER TO THE NYC DEPARTMENT OF CITYWIDE SERVICES DATED SEPTEMBER 12, 2011.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","GUILTY"
"951491",NA,NA,NA,NA
"936119",NA,NA,NA,NA
"934381",NA,NA,NA,NA
"961610",NA,NA,NA,NA
"972476",NA,NA,NA,NA
"958233",NA,NA,NA,NA
"965923",NA,NA,NA,NA
"971798",NA,NA,NA,NA
"952398",NA,NA,NA,NA
"944317",NA,NA,NA,NA
"963365",NA,NA,NA,NA
"959453",NA,NA,NA,NA
"942941",NA,NA,NA,NA
"939857",NA,NA,NA,NA
"929832",NA,NA,NA,NA
"945467",NA,NA,NA,NA
"937966",NA,NA,NA,NA
"936120",NA,NA,NA,NA
"929500",NA,NA,NA,NA
"933601",NA,NA,NA,NA
"931457",NA,NA,NA,NA
"944517",NA,NA,NA,NA
"972503",NA,NA,NA,NA
"945468",NA,NA,NA,NA
"960151",NA,NA,NA,NA
"932246",NA,NA,NA,NA
"946732",NA,NA,NA,NA
"966933",NA,NA,NA,NA
"968222",NA,NA,NA,NA
"937967",NA,NA,NA,NA
"951492",NA,NA,NA,NA
"948800",NA,NA,NA,NA
"971799",NA,NA,NA,NA
"919990",NA,NA,NA,NA
"962856",NA,NA,NA,NA
"969473",NA,NA,NA,NA
"948606","2018-19112","Misuse of time.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"948606","2018-19112","Failed to make required entries in Department Logs (Command Log, Roll Call, Activity Log,\r\nVehicle Movement/Utilization, Radio Log, Vehicle Assignment, DV Activity Log).","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"948606","2018-19112","Off post.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"932436",NA,NA,NA,NA
"926494",NA,NA,NA,NA
"934383",NA,NA,NA,NA
"944318",NA,NA,NA,NA
"960586",NA,NA,NA,NA
"971312",NA,NA,NA,NA
"948607",NA,NA,NA,NA
"917033",NA,NA,NA,NA
"929608",NA,NA,NA,NA
"962211",NA,NA,NA,NA
"961488",NA,NA,NA,NA
"948609",NA,NA,NA,NA
"961754",NA,NA,NA,NA
"955709",NA,NA,NA,NA
"968223",NA,NA,NA,NA
"972504",NA,NA,NA,NA
"972505",NA,NA,NA,NA
"949989","2017-17921","WHILE OFF-DUTY, FAILED TO SAFEGUARD HIS OFF-DUTY FIREARM","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
